date,headline_link,headline_title,link,page,scraped_at,title
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-detail-makeup-nikita-willy-di-acara-akad-nikah-cantiknya-bikin-pangling.html,18.0,2020-11-22 21:42:18.846854,"8 Potret Detail Makeup Nikita Willy di Acara Akad Nikah, Cantiknya Bikin Pangling!"
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/pakai-baju-pengantin-adat-minang-wedding-dream-nikita-willy-akhirnya-terwujud-659631.html,18.0,2020-11-22 21:42:18.909437,"Pakai Baju Pengantin Adat Minang, Wedding Dream Nikita Willy Akhirnya Terwujud"
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-detail-undangan-pernikahan-nikita-willy-dan-indra-priawan-desainnya-estetik-dan-unik-abis.html,18.0,2020-11-22 21:42:18.969272,"8 Potret Detail Undangan Pernikahan Nikita Willy dan Indra Priawan, Desainnya Estetik dan Unik Abis"
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/10-potret-pesona-nikita-willy-di-acara-akad-nikah-cantik-dengan-busana-adat-minang.html,18.0,2020-11-22 21:42:19.038878,"10 Potret Pesona Nikita Willy di Acara Akad Nikah, Cantik dengan Busana Adat Minang"
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/detail-riasan-makeup-akad-nikah-nikita-willy-cantik-dan-bold-pakai-lipstik-merah-848764.html,18.0,2020-11-22 21:42:19.118706,"Detail Riasan Makeup Akad Nikah Nikita Willy, Cantik dan Bold Pakai Lipstik Merah"
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/akad-nikah-nikita-willy-berjalan-khidmat-indra-priawan-lancar-lafalkan-bacaan-ijab-kabul-1c2199.html,18.0,2020-11-22 21:42:19.188694,"Akad Nikah Nikita Willy Berjalan Khidmat, Indra Priawan Lancar Lafalkan Bacaan Ijab Kabul"
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/kenakan-busana-pengantin-adat-minang-nikita-willy-tampil-cantik-dan-bikin-pangling-di-hari-pernikahan-eb27fa.html,18.0,2020-11-22 21:42:19.264752,"Kenakan Busana Pengantin Adat Minang, Nikita Willy Tampil Cantik dan Bikin Pangling di Hari Pernikahan"
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/masih-kecil-tapi-sudah-fotogenik-putri-nafa-urbach-cantik-banget-di-pemotretan-terbaru-6915cf.html,18.0,2020-11-22 21:42:19.336254,"Masih Kecil Tapi Sudah Fotogenik, Putri Nafa Urbach Cantik Banget di Pemotretan Terbaru"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/10-potret-baju-akad-nikah-nikita-willy-dan-indra-priawan-bernuansa-modern-tradisional---rancangan-didiet-maulana.html,18.0,2020-11-22 21:42:19.403847,"10 Potret Baju Pernikahan Nikita Willy dan Indra Priawan, Intip Bocoran Baju Akad Nikahnya!"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/10-potret-kronologi-perjalanan-hidup-vitalia-sesha-sempat-berhijab-kini-dipenjara-karena-kasus-narkoba.html,18.0,2020-11-22 21:42:19.478622,"10 Potret Kronologi Perjalanan Hidup Vitalia Sesha, Sempat Berhijab Kini Dipenjara Karena Kasus Narkoba"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/ajak-baby-claire-latihan-jalan-shandy-aulia-kembali-tuai-kritik-pedas-netizen-3969f2.html,18.0,2020-11-22 21:42:19.552432,"Ajak Baby Claire Latihan Jalan, Shandy Aulia Kembali Tuai Kritik Pedas Netizen"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/internasional/10-potret-adinda-bakrie-pamer-bare-baby-bump-di-kehamilan-ke-3-tetap-cantik--langsing-menawan.html,18.0,2020-11-22 21:42:19.623255,"10 Potret Adinda Bakrie Pamer Bare Baby Bump di Kehamilan ke-3, Tetap Cantik & Langsing Menawan!"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/7-foto-maternity-shoot-terbaru-asmirandah--jonas-rivanno-pamer-baby-bump---ciuman-mesra.html,18.0,2020-11-22 21:42:19.698475,"7 Foto Maternity Shoot Terbaru Asmirandah & Jonas Rivanno, Pamer Baby Bump - Ciuman Mesra"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/terungkap-pengalaman-ngeri-indadari-saat-kena-santet-sekujur-badan-membiru-hampir-meninggal-karena-muntah-darah-e31008.html,18.0,2020-11-22 21:42:19.773766,"Terungkap Pengalaman Ngeri Indadari Saat Kena Santet, Sekujur Badan Membiru - Hampir Meninggal Karena Muntah Darah"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/tata-janeeta-dikabarkan-diam-diam-menikah-dengan-brotoseno-mantan-angelina-sondakh-c83c71.html,18.0,2020-11-22 21:42:19.844388,Tata Janeeta Dikabarkan Diam-Diam Menikah dengan Brotoseno Mantan Angelina Sondakh
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/ungkapan-haru-nikita-willy-ketika-minta-izin-untuk-nikah-pada-sang-ibunda-sambil-beruari-air-mata-626c7f.html,18.0,2020-11-22 21:42:19.919915,Ungkapan Haru Nikita Willy Ketika Minta Izin untuk Nikah Pada Sang Ibunda Sambil Beruari Air Mata
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/indadari-mantan-istri-caisar-tunjukkan-bukti-disantet-selama-3-tahun-ada-pocong-terkubur-di-halaman-rumahnya-1b10c0.html,18.0,2020-11-22 21:42:20.001637,"Indadari Mantan Istri Caisar Tunjukkan Bukti Disantet Selama 3 Tahun, Ada Pocong Terkubur di Halaman Rumahnya"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/sempat-alami-keguguran-fairuz-a-rafiq-tak-sabar-ingin-punya-anak-lagi-599af6.html,19.0,2020-11-22 21:42:24.966016,"Sempat Alami Keguguran, Fairuz A Rafiq Tak Sabar Ingin Punya Anak Lagi"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/vitalia-sesha-resmi-divonis-hukuman-1-tahun-8-bulan-penjara-atas-kasus-narkoba-6a94be.html,19.0,2020-11-22 21:42:25.057287,Vitalia Sesha Resmi Divonis Hukuman 1 Tahun 8 Bulan Penjara Atas Kasus Narkoba
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/jalani-sidang-lanjutan-vanessa-angel-dituntut-6-bulan-penjara-165d60.html,19.0,2020-11-22 21:42:25.129526,"Jalani Sidang Lanjutan, Vanessa Angel Dituntut 6 Bulan Penjara"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/tak-tahan-lihat-brisia-jodie-dihujat-terus-julian-jacob-akhirnya-bongkar-kalau-marion-jola-selingkuh-b5329a.html,19.0,2020-11-22 21:42:25.203684,"Tak Tahan Lihat Brisia Jodie Dihujat Terus, Julian Jacob Akhirnya Bongkar Kalau Marion Jola Selingkuh"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-winona-willy-temani-nikita-willy-di-acara-pengajian-dan-malam-bainai-tak-kala-cantik-dengan-sang-kakak.html,19.0,2020-11-22 21:42:25.301102,"8 Potret Winona Willy Temani Nikita Willy di Acara Pengajian dan Malam Bainai, Tak Kalah Cantik dengan Sang Kakak"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/ngaku-nggak-pernah-permak-wajah-gebby-vesta-balas-komentar-pedas-haters-d557e7.html,19.0,2020-11-22 21:42:25.354519,"Ngaku Nggak Pernah Permak Wajah, Gebby Vesta Balas Komentar Pedas Haters"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/potret-momen-haru-sungkeman-nikita-willy-di-acara-pengajian-jelang-menikah-bikin-sedih-8cb849.html,19.0,2020-11-22 21:42:25.409058,"Potret Momen Haru Sungkeman Nikita Willy di Acara Pengajian Jelang Menikah, Bikin Sedih"
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/aburizal-bakrie-murka-gara-gara-nia-ramadhani-lakukan-hal-ini-1ac3a9.html,19.0,2020-11-22 21:42:25.475379,Aburizal Bakrie Murka Gara-Gara Nia Ramadhani Lakukan Hal Ini
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/internasional/10-potret-kemewahan-yang-dinikmati-georgina-rodriguez-usai-jadi-tunangan-cristiano-ronaldo.html,19.0,2020-11-22 21:42:25.537434,10 Potret Kemewahan yang Dinikmati Georgina Rodriguez Usai Jadi Tunangan Cristiano Ronaldo
"Kamis, 15 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/acara-pengajian-pra-pernikahan-nikita-willy-dihadiri-para-artis-semua-tamu-wajib-rapid-test-c1156d.html,19.0,2020-11-22 21:42:25.598780,"Acara Pengajian Pra Pernikahan Nikita Willy Dihadiri Para Artis, Semua Tamu Wajib Rapid Test"
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/15-potret-prosesi-malam-bainai-nikita-willy-makin-menawan-menjelang-hari-pernikahan.html,19.0,2020-11-22 21:42:25.653527,"15 Potret Prosesi Malam Bainai Nikita Willy, Makin Menawan Menjelang Hari Pernikahan"
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/maternity-shoot-bareng-rio-motret-jonas-rivanno-cium-mesra-asmirandah-b44db8.html,19.0,2020-11-22 21:42:25.710201,"Maternity Shoot Bareng Rio Motret, Jonas Rivanno Cium Mesra Asmirandah"
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/matcont-lepas-baju-renang-di-pinggir-pantai-gebby-vesta-pose-topless-untuk-no-bra-day-ddb608.html,19.0,2020-11-22 21:42:25.773152,"Lepas Baju Renang di Pinggir Pantai, Gebby Vesta Pose Topless untuk No Bra Day"
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/ahmad-dhani-yakin-jika-covid-19-hanya-konspirasi-dan-uu-ite-akan-hilang-setelah-rezim-ganti-fad4c4.html,19.0,2020-11-22 21:42:25.831550,Ahmad Dhani Yakin Jika Covid-19 Hanya Konspirasi dan UU ITE Akan Hilang Setelah Rezim Ganti
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/10-foto-hot-dinar-candy-yang-disebut-sebagai-pemersatu-bangsa-mandi-bareng-nikita-mirzani---pakai-baju-ketat.html,19.0,2020-11-22 21:42:25.895974,"10 Foto Hot Dinar Candy yang Disebut Sebagai Pemersatu Bangsa, Mandi Bareng Nikita Mirzani - Pakai Baju Ketat"
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/matcont-cardi-b-tak-sengaja-posting-foto-telanjang-di-instagram-langsung-jadi-meme-viral-c9823b.html,19.0,2020-11-22 21:42:25.959495,"Cardi B Tak Sengaja Posting Foto Telanjang di Instagram, Langsung Jadi Meme Viral"
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/dulu-suka-berpakaian-terbuka-aurel-hermansyah-berubah-sejak-bertemu-atta-halilintar-555c33.html,19.0,2020-11-22 21:42:26.034118,"Dulu Suka Berpakaian Terbuka, Aurel Hermansyah Berubah Sejak Bertemu Atta Halilintar"
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/ditanya-nikita-mirzani-soal-pengeluaran-dalam-sebulan-atta-halilintar-bisa-habis-rp-900-juta-2bd611.html,19.0,2020-11-22 21:42:26.105343,"Ditanya Nikita Mirzani Soal Pengeluaran dalam Sebulan, Atta Halilintar Bisa Habis Rp 900 Juta"
"Rabu, 14 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/hidup-terpisah-untuk-sementara-georgina-rodriguez-bagikan-kabar-terbaru-cristiano-ronaldo-aac2a7.html,19.0,2020-11-22 21:42:26.173694,"Hidup Terpisah untuk Sementara, Georgina Rodriguez Bagikan Kabar Terbaru Cristiano Ronaldo"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/cristiano-ronaldo-dinyatakan-positif-covid-19-b216f7.html,19.0,2020-11-22 21:42:26.240789,Cristiano Ronaldo Dinyatakan Positif Covid-19
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-kamar-serba-ungu-aurel-hermansyah-ada-bantal-gambar-atta-halilintar-dan-bunga-layu-yang-masih-disimpan.html,19.0,2020-11-22 21:42:26.311256,"8 Potret Kamar Serba Ungu Aurel Hermansyah, Ada Bantal Gambar Atta Halilintar dan Bunga Layu yang Masih Disimpan"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/digugat-cerai-nita-thalia-sang-suami-akhirnya-buka-suara-3c95f7.html,19.0,2020-11-22 21:42:26.381357,"Digugat Cerai Nita Thalia, Sang Suami Akhirnya Buka Suara Ajukan Permohonan Cerai Lebih Dahulu"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/gelar-pengajian-pra-nikah-nikita-willy-rindukan-mendiang-ayahnya-936c04.html,19.0,2020-11-22 21:42:26.450289,"Gelar Pengajian Pra Nikah, Nikita Willy Rindukan Mendiang Ayahnya"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/matcont-telanjang-dada-di-pemotretan-terbaru-sederet-foto-billy-syahputra-peluk-amanda-manopo-ini-bikin-gagal-fokus-ae6391.html,19.0,2020-11-22 21:42:26.526937,"Telanjang Dada di Pemotretan Terbaru, Sederet Foto Billy Syahputra Peluk Amanda Manopo Ini Bikin Gagal Fokus"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/lakukan-adegan-ini-dengan-natasha-wilona-stefan-william-mengaku-canggung-4cff5c.html,19.0,2020-11-22 21:42:26.600562,"Lakukan Adegan Ini dengan Natasha Wilona, Stefan William Mengaku Canggung"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/bicara-tentang-chemistry-bersama-stefan-william-natasha-wilona-perjalanan-cinta-kan-nggak-mungkin-lurus-0087a0.html,20.0,2020-11-22 21:42:30.513758,"Bicara Tentang Chemistry Bersama Stefan William, Natasha Wilona: Perjalanan Cinta Kan Nggak Mungkin Lurus"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/punya-banyak-koleksi-gitar-tissa-biani-ungkap-satu-yang-paling-bersejarah-65eed2.html,20.0,2020-11-22 21:42:30.583720,"Punya Banyak Koleksi Gitar, Tissa Biani Ungkap Satu yang Paling Bersejarah"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/internasional/weekly-hot-ig-pesta-ulang-tahun-bella-hadid---body-ramping-katy-perry-usai-melahirkan.html,20.0,2020-11-22 21:42:30.643831,Weekly Hot IG: Pesta Ulang Tahun Bella Hadid - Body Ramping Katy Perry Usai Melahirkan
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/6-potret-desain-rumah-baru-roger-danuarta-dan-cut-meyriska-yang-jadi-sorotan-mirip-villa-mewah-di-bali-d43dd6.html,20.0,2020-11-22 21:42:30.693501,"6 Potret Desain Rumah Baru Roger Danuarta dan Cut Meyriska yang Jadi Sorotan, Mirip Villa Mewah di Bali"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/korea/nctzen-dibikin-terpana-dengan-photocard-taeyong-nct-untuk-album-resonance-pt1-dibilang-terbaik-dari-yang-lain-c30d6a.html,20.0,2020-11-22 21:42:30.747823,"NCTzen Dibikin Terpana dengan Photocard Taeyong NCT untuk Album RESONANCE Pt.1, Dibilang Terbaik Dari yang Lain"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/korea/resonance-pt1-nct-2020-kuasai-tangga-lagu-itunes-di-32-negara-c94a1c.html,20.0,2020-11-22 21:42:30.800677,'RESONANCE Pt.1' NCT 2020 Kuasai Tangga Lagu iTunes di 32 Negara!
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/selamat-erica-putri-kakak-citra-kirana-melahirkan-anak-pertama-berjenis-kelamin-laki-laki-59cf44.html,20.0,2020-11-22 21:42:30.857462,Selamat! Erica Putri Kakak Citra Kirana Melahirkan Anak Pertama Berjenis Kelamin Laki-laki
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/internasional/sempat-dikabarkan-akan-bercerai-foto-foto-ini-buktikan-kim-kardashian--kanye-west-tetap-harmonis.html,20.0,2020-11-22 21:42:30.911163,"Sempat Dikabarkan Akan Bercerai, Foto-Foto Ini Buktikan Kim Kardashian & Kanye West Tetap Harmonis"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/korea/16-potret-transformasi-kece-jimin-bts-di-berbagai-era-mulai-dari-debut-sampai-comeback-dynamite.html,20.0,2020-11-22 21:42:30.971293,"16 Potret Transformasi Kece Jimin BTS di Berbagai Era, Mulai Dari Debut Sampai Comeback Dynamite"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/makin-serius-megan-fox-sudah-kenalkan-machine-gun-kelly-ke-anak-anaknya-671a59.html,20.0,2020-11-22 21:42:31.028255,"Makin Serius, Megan Fox Sudah Kenalkan Machine Gun Kelly ke Anak-Anaknya"
"Selasa, 13 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/7-potret-muzdalifah-kondangan-bareng-suami-cantik-berkebaya---serasi-bak-pengantin-baru.html,20.0,2020-11-22 21:42:31.090089,"7 Potret Muzdalifah Kondangan Bareng Suami, Cantik Berkebaya - Serasi Bak Pengantin Baru"
"Senin, 12 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/sempat-jalani-operasi-pengangkatan-rahim-suami-ungkap-kondisi-terbaru-rachel-maryam-f55eca.html,20.0,2020-11-22 21:42:31.152674,"Sempat Jalani Operasi Pengangkatan Rahim, Suami Ungkap Kondisi Terbaru Rachel Maryam"
"Senin, 12 Oktober 2020",,,https://www.kapanlagi.com/dangdut/singgung-soal-ujian-dan-kekecewaan-postingan-nadya-mustika-sindir-rizki-da-b2edaf.html,20.0,2020-11-22 21:42:31.214856,"Singgung Soal Ujian dan Kekecewaan, Postingan Nadya Mustika Sindir Rizki DA?"
"Senin, 12 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/sang-istri-ungkap-jika-gunawan-sudrajat-hanya-cemburu-pada-ji-chang-wook-9ce37a.html,20.0,2020-11-22 21:42:31.294821,Sang Istri Ungkap Jika Gunawan Sudrajat Hanya Cemburu Pada Ji Chang Wook
"Senin, 12 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/10-foto-lala-istri-gunawan-yang-cantik-awet-muda-di-usia-setengah-abad---fans-berat-ji-chang-wook.html,20.0,2020-11-22 21:42:31.362852,"10 Foto Lala, Istri Gunawan yang Cantik Awet Muda di Usia Setengah Abad - Fans Berat Ji Chang Wook"
"Senin, 12 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/matcont-berenang-pakai-bikini-two-piece-jessica-iskandar-sensor-bagian-pribadi-e5cca1.html,20.0,2020-11-22 21:42:31.428708,"Berenang Pakai Bikini Two Piece, Jessica Iskandar Sensor Bagian Pribadi"
"Senin, 12 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/reuni-dengan-stefan-william-di-sinetron-anak-band-natasha-wilona-alami-kesulitan-ini-1cd51c.html,20.0,2020-11-22 21:42:31.498969,"Reuni Dengan Stefan William di Sinetron 'Anak Band', Natasha Wilona Alami Kesulitan Ini"
"Senin, 12 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/6-foto-nia-ramadhani-pakai-bikini-saat-liburan-di-bali-pamer-body-goals---renang-bareng-anak.html,20.0,2020-11-22 21:42:31.570899,"6 Foto Nia Ramadhani Pakai Bikini Saat Liburan di Bali, Pamer Body Goals - Renang Bareng Anak"
"Senin, 12 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/titi-kamal-unggah-foto-jadul-22-tahun-yang-lalu-jadi-cover-majalah-aneka-40ea72.html,20.0,2020-11-22 21:42:31.640389,"Titi Kamal Unggah Foto Jadul 22 Tahun yang Lalu, Jadi Cover Majalah Aneka"
"Minggu, 11 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/10-potret-helmi-said-adik-pasha-ungu-yang-kabarnya-ditangkap-karena-kasus-narkoba.html,20.0,2020-11-22 21:42:31.713393,"10 Potret Helmi Said, Adik Pasha Ungu yang Kabarnya Ditangkap Karena Kasus Narkoba"
"Minggu, 11 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/dukungan-pasha-ungu-untuk-sang-adik-yang-dikabarkan-terjerat-kasus-narkoba-ec1dc5.html,20.0,2020-11-22 21:42:31.784961,Dukungan Pasha Ungu untuk Sang Adik yang Dikabarkan Terjerat Kasus Narkoba
"Minggu, 11 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/narji-geram-namanya-dikaitkan-dengan-kasus-narkoba-jaringan-internasional-11201e.html,20.0,2020-11-22 21:42:31.854575,Narji Geram Namanya Dikaitkan dengan Kasus Narkoba Jaringan Internasional
"Minggu, 11 Oktober 2020",,,https://www.kapanlagi.com/dangdut/ayah-ojak-buka-suara-soal-kabar-pernikahan-ayu-ting-ting-sebut-sosok-calon-suami-sesuai-kriterianya-8805cf.html,20.0,2020-11-22 21:42:31.929952,"Ayah Ojak Buka Suara Soal Kabar Pernikahan Ayu Ting Ting, Sebut Sosok Calon Suami Sesuai Kriterianya"
"Minggu, 11 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/ayudia-bing-slamet-38-ditto-tetap-di-dalam-mobil-selama-road-trip-jakarta-bali-ini-alasannya-92f02c.html,20.0,2020-11-22 21:42:32.005231,"Ayudia Bing Slamet & Ditto Tetap di Dalam Mobil Selama Road Trip Jakarta - Bali, Ini Alasannya"
"Sabtu, 10 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/14-foto-ganteng-hot-daddy-hamish-daud-saat-asuh-baby-zalina-gendong-manja---workout-macho.html,20.0,2020-11-22 21:42:32.077328,"14 Foto Ganteng Hot Daddy Hamish Daud Saat Asuh Baby Zalina, Gendong Manja - Workout Macho"
