category,link,page,summary,timestamp,title,type
SHOWBIZ,https://www.liputan6.com/showbiz/read/4403211/video-mantan-ketua-umum-parfi-aa-gatot-brajamusti-meninggal-di-lapas-cipinang,15.0,AA Gatot Brajamusti meninggal dunia Minggu (8/11) sore di Lapas Cipingan. Mantan ketua umum Persatuan Artis Film Indonesia ini sempat dilarikan ke rumah sakit sebelum wafat.,2020-11-08T18:49:19+07:00,VIDEO: Mantan Ketua Umum PARFI AA Gatot Brajamusti Meninggal di Lapas Cipinang,bulan-ini
JAWA TENGAH - DIY,https://www.liputan6.com/regional/read/4401969/foto-evakuasi-warga-lereng-merapi,15.0,"Status gunung Merapi telah ditingkatkan menjadi Siaga Level III dan mengantisipasi dampak yang tidak diinginkan, pemerintah setempat melakukan evakuasi warga yang berada di kawasan rawan bencana Merapi.",2020-11-06T18:10:18+07:00,FOTO: Evakuasi Warga Lereng Merapi,bulan-ini
SHOWBIZ,https://www.liputan6.com/showbiz/read/4396063/live-streaming-indosiar-pop-academy-top-30-group-3-jumat-30-oktober-2020,15.0,Indosiar menayangkan Pop Academy mulai pukul 21.00 WIB.,2020-10-30T20:40:00+07:00,"Live Streaming Indosiar Pop Academy Top 30 Group 3, Jumat 30 Oktober 2020",bulan-ini
SUMATERA,https://www.liputan6.com/regional/read/4389292/pasien-isolasi-mandiri-capai-4185-orang-hotel-berbintang-di-padang-jadi-tempat-karantina,15.0,"Pemerintah Provinsi Sumbar tengah mempersiapkan hotel bintang 2 dan bintang 3 untuk tempat karantina atau isolasi pasien Covid-19, untuk mengurangi jumlah pasien yang isolasi mandiri di rumah.",2020-10-23T01:00:59+07:00,"Pasien Isolasi Mandiri Capai 4.185 Orang, Hotel Berbintang di Padang Jadi Tempat Karantina",bulan-ini
HOT,https://hot.liputan6.com/read/4398617/15-wisata-kuliner-malam-semarang-dari-warung-makan-hingga-kafe,15.0,Wisata kuliner malam Semarang ini menarik untuk kamu kunjungi dan cicipi makanannya.,2020-11-03T13:45:44+07:00,"15 Wisata Kuliner Malam Semarang, dari Warung Makan hingga Kafe",bulan-ini
SHOWBIZ,https://www.liputan6.com/showbiz/read/4393793/live-streaming-indosiar-ftv-suara-hati-istri-premier-kupikir-pernikahan-keduaku-akan-bahagia-tapi-berujung-bencana-rabu-28-oktober-2020,15.0,Indosiar tayangan FTV Suara Hati Istri Premier ini mulai pukul 19.00 WIB.,2020-10-28T18:50:00+07:00,Live Streaming Indosiar FTV Suara Hati Istri Premier: Kupikir Pernikahan Keduaku Akan Baha...,bulan-ini
PERISTIWA,https://www.liputan6.com/news/read/4397933/pemilihan-serentak-2020-ajang-adu-gagasan-calon-tentang-penanganan-covid-19,15.0,Masa kampanye Pemilihan Serentak 2020 sudah memasuki fase debat terbuka.,2020-11-03T08:00:00+07:00,"Pemilihan Serentak 2020, Ajang Adu Gagasan Calon Tentang Penanganan COVID-19",bulan-ini
INTERNASIONAL,https://www.liputan6.com/global/read/4393203/netizen-indonesia-dan-arab-serukan-boikot-produk-prancis-akibat-kartun-nabi,15.0,Netizen Indonesia dan Arab mengajak memboikot produk Prancis karena kontroversi Presiden Prancis Emmanuel Macron.,2020-10-27T14:39:57+07:00,Netizen Indonesia dan Arab Serukan Boikot Produk Prancis Akibat Kartun Nabi,bulan-ini
PERISTIWA,https://www.liputan6.com/news/read/4391328/polri-anggota-terlibat-narkoba-harus-dihukum-mati,15.0,Pernyataan tersebut merespons pengungkapan narkoba di Polda Riau yang melibatkan seorang perwira menengah berinisial Kompol IZZ.,2020-10-25T09:28:40+07:00,Polri: Anggota Terlibat Narkoba Harus Dihukum Mati,bulan-ini
HOT,https://hot.liputan6.com/read/4399129/5-resep-cheesecake-tanpa-oven-bisa-jadi-peluang-bisnis-rumahan,15.0,Rekomendasi resep cheesecake yang bisa dibuat tanpa oven.,2020-11-03T20:30:08+07:00,"5 Resep Cheesecake Tanpa Oven, Bisa Jadi Peluang Bisnis Rumahan",bulan-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4222975/glenn-fredly-meninggal-dunia,1.0,Glenn Fredly mengembuskan napas terakhirnya di rumah sakit di Jakarta Selatan.,2020-04-08T19:39:56+07:00,Glenn Fredly Meninggal Dunia,tahun-ini
BLINK-BLINK,https://www.liputan6.com/showbiz/read/4164931/siti-badriah-beli-rumah-di-tengah-sawah-intip-5-tampilannya,1.0,Siti Badriah memilih untuk membeli rumah di tengah sawah dari hasil jerih payahnya sendiri.,2020-01-27T21:30:22+07:00,"Siti Badriah Beli Rumah di Tengah Sawah, Intip 5 Tampilannya",tahun-ini
HOT,https://hot.liputan6.com/read/4178287/40-kata-mutiara-bijak-singkat-penuh-makna-bikin-selalu-termotivasi,1.0,Kata bijak singkat penuh makna dapat kamu jadikan sebagai penyemangat dalam menjalani panjangnya perjalanan hidup.,2020-02-13T17:10:55+07:00,"40 Kata Mutiara Bijak Singkat Penuh Makna, Bikin Selalu Termotivasi",tahun-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4184427/detik-detik-ashraf-sinclair-meninggal-bcl-kamu-tidurnya-pules-banget-sih-yang,1.0,BCL kembali ke kamar dan minta tolong sesuatu. Pemilik album Tentang Kamu itu mendapati suaminya tidur nyenyak.,2020-02-21T14:30:00+07:00,"Detik-Detik Ashraf Sinclair Meninggal, BCL: Kamu Tidurnya Pules Banget Sih, Yang?",tahun-ini
BLINK-BLINK,https://www.liputan6.com/showbiz/read/4161767/mengenang-putra-suzzanna-yang-meninggal-tragis-di-usia-17-ini-6-faktanya,1.0,"Putra sulung Suzzanna, Arie Adrianus Suprapto, meninggal dunia secara tragis pada tahun 1977.",2020-01-22T20:00:17+07:00,"Mengenang Putra Suzzanna yang Meninggal Tragis di Usia 17, Ini 6 Faktanya",tahun-ini
BLINK-BLINK,https://www.liputan6.com/showbiz/read/4172271/lesti-da-rumahnya-tak-lagi-dari-anyaman-bambu-ini-4-potretnya,1.0,Rumah Lesti DA terkini jauh lebih baik ketimbang yang terdahulu.,2020-02-06T16:00:00+07:00,"Lesti DA Rumahnya Tak Lagi dari Anyaman Bambu, Ini 4 Potretnya",tahun-ini
HOT,https://hot.liputan6.com/read/4146196/rumah-5-artis-ini-terendam-banjir-di-awal-tahun-baru-2020-ada-yang-setinggi-paha,1.0,Di awal tahun 2020 ini wilayah Jakarta dan sekitarnya kebanjiran.,2020-01-01T13:55:24+07:00,"Rumah 5 Artis Ini Terendam Banjir di Awal Tahun Baru 2020, Ada yang Setinggi Paha",tahun-ini
HOT,https://hot.liputan6.com/read/4138105/6-potret-terbaru-ely-sugigi-setelah-lakukan-potong-gigi-banjir-pujian,1.0,Ely Sugigi memutuskan untuk potong gigi demi percantik diri.,2019-12-19T17:30:31+07:00,"6 Potret Terbaru Ely Sugigi Setelah Lakukan Potong Gigi, Banjir Pujian",tahun-ini
HOT,https://hot.liputan6.com/read/4173651/menikah-10-februari-ini-6-potret-mesra-prilly-latuconsina-dan-jeff-smith,1.0,Prilly dan Jeff Smith mengunggah potret layaknya pasangan sedang prewedding.,2020-02-07T15:10:27+07:00,"Menikah 10 Februari, Ini 6 Potret Mesra Prilly Latuconsina dan Jeff Smith",tahun-ini
PERISTIWA,https://www.liputan6.com/news/read/4191913/wali-kota-depok-50-orang-lebih-terindikasi-virus-corona,1.0,2 Pasien positif virus corona disebut pernah berobat di Rumah Sakit Mitra Keluarga Depok.,2020-03-02T14:48:09+07:00,Wali Kota Depok: 50 Orang Lebih Terindikasi Virus Corona,tahun-ini
HOT,https://hot.liputan6.com/read/4140248/7-potret-terbaru-dimaz-andrean-pemeran-sinetron-dan-bikin-pangling,1.0,Penampilan Dimaz Andrean pun terlihat cukup berbeda dari sebelumnya.,2019-12-23T10:40:37+07:00,"7 Potret Terbaru Dimaz Andrean Pemeran Sinetron DAN, Bikin Pangling",tahun-ini
MUSIK,https://www.liputan6.com/showbiz/read/4186342/masih-berduka-bcl-tetap-tampil-di-acara-romantic-valentine-concert,1.0,"BCL dikonfirmasi akan tetap mengisi acara “Romantic Valentine Concert with Ronan Keating” di Jakarta Barat, 29 Februari 2020.",2020-02-24T18:20:00+07:00,"Masih Berduka, BCL Tetap Tampil di Acara Romantic Valentine Concert",tahun-ini
BLINK-BLINK,https://www.liputan6.com/showbiz/read/4195947/5-potret-tiara-idol-bersama-cowok-yang-disebut-kekasihnya,1.0,"Banyak yang mencari tahu kehidupan pribadi Tiara Idol, termasuk dalam hal asmara.",2020-03-07T21:00:00+07:00,5 Potret Tiara Idol Bersama Cowok yang Disebut Kekasihnya,tahun-ini
CITIZEN6,https://www.liputan6.com/citizen6/read/4159998/tak-selalu-sempurna-10-potret-ini-tunjukkan-seleb-juga-manusia,1.0,Deretan potret ini jadi bukti bahwa artis juga manusia.,2020-01-22T07:31:06+07:00,"Tak Selalu Sempurna, 10 Potret Ini Tunjukkan Seleb Juga Manusia",tahun-ini
HOT,https://hot.liputan6.com/read/4127218/ingat-siska-di-sinetron-di-sini-ada-setan-ini-7-potret-terbaru-diva-nadia,1.0,Penampilan terkini sahabat Nagita Slavina di sinetron di Sini Ada Setan ini tampak berbeda.,2019-12-05T16:50:12+07:00,Ingat Siska di Sinetron di Sini Ada Setan? Ini 7 Potret Terbaru Diva Nadia,tahun-ini
HOT,https://hot.liputan6.com/read/4133611/6-status-kocak-saat-ingin-mencoba-sombong-ini-bikin-mikir-keras,1.0,Sering banget kita temui di media sosial status kocak orang-orang yang mencoba untuk sombong.,2019-12-13T16:25:17+07:00,6 Status Kocak saat Ingin Mencoba Sombong Ini Bikin Mikir Keras,tahun-ini
PERISTIWA,https://www.liputan6.com/news/read/4221064/menkes-setujui-dki-jakarta-terapkan-psbb-surat-diteken-malam-ini,1.0,"Setelah disetujui Menkes Terawan, maka Gubernur DKI Jakarta Anies Baswedan wajib melaksanakan PSBB.",2020-04-06T20:13:32+07:00,"Menkes Setujui DKI Jakarta Terapkan PSBB, Surat Diteken Malam Ini",tahun-ini
HOT,https://hot.liputan6.com/read/4147573/ditemukan-di-kulkas-kacang-hijau-milik-pria-ini-ditawar-rp-17-juta-per-biji,1.0,"Kacang hijau yang tersimpan lebih dari 20 tahun di kulkas itu ditawar Rp 1,7 juta per biji.",2020-01-03T16:25:23+07:00,"Ditemukan di Kulkas, Kacang Hijau Milik Pria Ini Ditawar Rp 1,7 Juta Per Biji",tahun-ini
HOT,https://hot.liputan6.com/read/4176979/6-potret-atta-halilintar-tanpa-kacamata-dan-bandana-bikin-pangling,1.0,"Dalam setiap kemunculannya, Atta Halilintar tampil dengan kacamata dan bandana.",2020-02-12T12:30:26+07:00,"6 Potret Atta Halilintar Tanpa Kacamata dan Bandana, Bikin Pangling",tahun-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4199965/akhirnya-maia-estianty-kembali-ke-rumah-ahmad-dhani,1.0,Maia Estianty menyambangi studio musik Ahmad Dhani.,2020-03-12T11:45:59+07:00,"Akhirnya, Maia Estianty Kembali ke Rumah Ahmad Dhani",tahun-ini
EKONOMI,https://www.liputan6.com/bisnis/read/4146362/pln-matikan-3100-gardu-listrik-di-jabodetabek-ini-wilayah-yang-padam,2.0,PLN memberikan himbauan kepada masyarakat apabila wilayahnya mulai tergenang air terkait kelistrikan.,2020-01-01T18:00:05+07:00,"PLN Matikan 3.100 Gardu Listrik di Jabodetabek, Ini Wilayah yang Padam",tahun-ini
BLINK-BLINK,https://www.liputan6.com/showbiz/read/4183068/baim-cilik-kini-sudah-remaja-ini-7-potret-rumah-sederhananya-di-malang,2.0,Baim tengah menuntut ilmu di salah satu pondok pesantren sebagai seorang santri.,2020-02-20T19:00:00+07:00,"Baim Cilik Kini Sudah Remaja, Ini 7 Potret Rumah Sederhananya di Malang",tahun-ini
HOT,https://hot.liputan6.com/read/4118158/6-momen-seru-jorge-lorenzo-liburan-di-bali-disambut-nikita-mirzani,2.0,"Usai pensiun dari dunia balap motor, Lorenzo memutuskan untuk pelesir ke Bali, Indonesia.",2019-11-24T11:30:45+07:00,"6 Momen Seru Jorge Lorenzo Liburan di Bali, Disambut Nikita Mirzani",tahun-ini
SAINS,https://www.liputan6.com/global/read/4144802/mengira-bongkahan-emas-pria-ini-ternyata-temukan-benda-lebih-berharga,2.0,Ia menemukan sesuatu yang tidak biasa: batu yang sangat tebal dan kemerahan bersemayam di tanah liat.,2019-12-30T20:10:00+07:00,"Mengira Bongkahan Emas, Pria Ini Ternyata Temukan Benda Lebih Berharga",tahun-ini
REGIONAL,https://www.liputan6.com/regional/read/4166068/video-beredar-video-kaki-tikus-di-pentol-bakso,2.0,"Beredar video pentol bakso berisi benda mirip daging tikus di Madiun, Jawa Timur. Kasus tersebut dalam penanganan Polsek Pilangkenceng.",2020-01-29T08:30:00+07:00,VIDEO: Beredar Video Kaki Tikus di Pentol Bakso,tahun-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4181356/ashraf-sinclair-meninggal-dunia-jelang-subuh,2.0,"Kabar duka datang dari sang diva Bunga Citra Lestari. Suaminya, Ashraf Sinclair, meninggal dunia.",2020-02-18T07:13:32+07:00,Ashraf Sinclair Meninggal Dunia Jelang Subuh,tahun-ini
MUSIK,https://www.liputan6.com/showbiz/read/4223001/pesan-terakhir-glenn-fredly-buat-istri-mutia-ayu-semesta-menjagamu-kita-bersama-selalu,2.0,"Dalam unggahan terakhirnya, Glenn Fredly menulis pesan menyentuh untuk sang istri Mutia Ayu.",2020-04-08T20:25:39+07:00,"Pesan Terakhir Glenn Fredly buat Istri, Mutia Ayu: Semesta Menjagamu, Kita Bersama Selalu",tahun-ini
PERISTIWA,https://www.liputan6.com/news/read/4191686/menkes-terawan-2-orang-positif-corona-rumahnya-dekat-depok,2.0,Prosedur pun untuk penanganan orang terduga kena virus corona sudah dilakukan.,2020-03-02T11:52:53+07:00,Menkes Terawan: 2 Orang Positif Corona Rumahnya Dekat Depok,tahun-ini
PERISTIWA,https://www.liputan6.com/news/read/4122173/uu-kpk-disahkan-3-pegawai-pilih-mengundurkan-diri,2.0,Agus sempat menyinggung keputusan mundurnya tiga orang tersebut lantaran akan beralihnya status kepegawaian di KPK menjadi aparatur sipil negara (ASN).,2019-11-29T07:51:54+07:00,"UU KPK Disahkan, 3 Pegawai Pilih Mengundurkan Diri",tahun-ini
PERISTIWA,https://www.liputan6.com/news/read/4212239/viral-ratusan-wna-china-berpakaian-apd-lengkap-di-bandara-soetta-bagaimana-faktanya,2.0,"Dalam rekaman video yang viral itu, puluhan WNA China berbaris rapi seperti mengantre. Mereka mengenakan pakaian APD lengkap berwarna putih.",2020-03-26T22:14:17+07:00,"Viral Ratusan WNA China Berpakaian APD Lengkap di Bandara Soetta, Bagaimana Faktanya?",tahun-ini
HOT,https://hot.liputan6.com/read/4210832/40-kata-kata-mutiara-simple-dan-bijak-tentang-kehidupan-bikin-semangat,2.0,Kata-kata mutiara simple selalu membuat setiap orang yang membaca merasa termotivasi.,2020-03-25T13:20:39+07:00,"40 Kata-Kata Mutiara Simple dan Bijak Tentang Kehidupan, Bikin Semangat",tahun-ini
HOT,https://hot.liputan6.com/read/4148968/bak-seleb-hollywood-ini-7-pesona-zsa-zsa-si-cemong-yang-beranjak-dewasa,2.0,7 tahun berlalu kini Zsa Zsa ‘Si Cemong’ telah tumbuh menjadi seorang remaja yang memesona.,2020-01-06T11:15:18+07:00,"Bak Seleb Hollywood, Ini 7 Pesona Zsa Zsa ‘Si Cemong’ yang Beranjak Dewasa",tahun-ini
HOT,https://hot.liputan6.com/read/4143663/potret-6-pemain-babys-day-out-setelah-25-tahun-bayi-bink-bikin-pangling,2.0,Begini potret para pemain film Baby's Day Out setelah 25 tahun berlalu.,2019-12-28T11:50:27+07:00,"Potret 6 Pemain Baby's Day Out Setelah 25 Tahun, Bayi Bink Bikin Pangling",tahun-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4139837/elly-sugigi-tak-mau-punya-sebutan-baru-setelah-perbaikan-gigi,2.0,"Setelah Elly Sugigi merapikan giginya, ia mengaku tetap akan menjadi sosoknya yang dulu.",2019-12-23T08:30:12+07:00,Elly Sugigi Tak Mau Punya Sebutan Baru Setelah Perbaikan Gigi,tahun-ini
EKONOMI,https://www.liputan6.com/bisnis/read/4193038/meski-dilarang-akibat-corona-811-warga-china-masih-transit-di-indonesia,2.0,Pemerintah resmi melarang warga negara China masuk Indonesia sejak 5 Februari 2020.,2020-03-03T17:15:55+07:00,"Meski Dilarang Akibat Corona, 811 Warga China Masih Transit di Indonesia",tahun-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4208347/andrea-dian-istri-ganindra-bimo-positif-corona-covid-19,2.0,Andrea Dian positif Corona Covid-19,2020-03-22T11:59:28+07:00,"Andrea Dian, Istri Ganindra Bimo Positif Corona Covid-19",tahun-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4181352/ashraf-sinclair-suami-bunga-citra-lestari-meninggal-dunia,2.0,Semoga Ashraf Sinclair mendapat tempat terbaik di sisi-Nya.,2020-02-18T06:50:42+07:00,"Ashraf Sinclair, Suami Bunga Citra Lestari Meninggal Dunia",tahun-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4214535/unggah-foto-masa-lalu-gisella-anastasia-ditertawakan-gading-marten,2.0,Seperti apa foto Gisella Anastasia yang ditertawakan mantan suami?,2020-03-30T17:00:20+07:00,"Unggah Foto Masa Lalu, Gisella Anastasia Ditertawakan Gading Marten",tahun-ini
HOT,https://hot.liputan6.com/read/4191990/jarang-tersorot-ini-6-potret-emmy-syarif-ibunda-bunga-citra-lestari,2.0,Emmy Syarif adalah salah satu sosok berjasa dalam kehidupan Bunga Citra Lestari.,2020-03-02T16:20:20+07:00,"Jarang Tersorot, Ini 6 Potret Emmy Syarif Ibunda Bunga Citra Lestari",tahun-ini
JAWA BARAT,https://www.liputan6.com/regional/read/4153468/kesaksian-warga-soal-kondisi-jenazah-lina-saat-dimandikan,2.0,"Winarno menjelaskan, keempat ibu-ibu yang memandikan jenazah Lina sudah memberikan keterangan sesuai dengan apa yang dilihat dan dirasakan terhadap jenazah almarhum kepada penyidik",2020-01-12T03:00:35+07:00,Kesaksian Warga soal Kondisi Jenazah Lina saat Dimandikan,tahun-ini
HOT,https://hot.liputan6.com/read/4127241/dikirimi-bunga-dari-penjara-ini-6-potret-terbaru-safeea-anak-ahmad-dhani,3.0,"Safeea sedang terbaring di rumah sakit dan dikirimi bunga oleh ayahnya, Ahmad Dhani.",2019-12-05T17:00:24+07:00,"Dikirimi Bunga dari Penjara, Ini 6 Potret Terbaru Safeea Anak Ahmad Dhani",tahun-ini
HOT,https://hot.liputan6.com/read/4131688/ingat-si-tomboi-bulan-di-sinetron-bulan-dan-bintang-ini-6-potret-terbarunya,3.0,"Tampil tomboi sebagai Bulan, Rimarsha kini jadi dokter gigi dan berhijab.",2019-12-11T14:55:29+07:00,Ingat si Tomboi Bulan di Sinetron Bulan dan Bintang? Ini 6 Potret Terbarunya,tahun-ini
HOT,https://hot.liputan6.com/read/4137576/6-momen-kocak-driver-ojek-online-dapat-penumpang-galau-ini-bikin-cengar-cengir,3.0,"Jika kamu berada diposisi driver ojek online, kira-kira apa yang akan kamu lakukan saat bawa penumpang galau?",2019-12-19T08:53:45+07:00,6 Momen Kocak Driver Ojek Online Dapat Penumpang Galau Ini Bikin Cengar-cengir,tahun-ini
HOT,https://hot.liputan6.com/read/4142830/6-potret-liburan-irit-ala-orang-indonesia-ini-bikin-tepuk-jidat,3.0,Ada beragam cara menikmati liburan tanpa bikin kantong kering.,2019-12-27T10:00:41+07:00,6 Potret Liburan Irit ala Orang Indonesia Ini Bikin Tepuk Jidat,tahun-ini
HOT,https://hot.liputan6.com/read/4128067/biasa-tampil-feminin-ini-6-potret-lucinta-luna-dandan-jadi-pria-macho,3.0,Potret Lucinta Luna yang dandan jadi pria macho ini bikin heboh netizen.,2019-12-06T16:20:13+07:00,"Biasa Tampil Feminin, Ini 6 Potret Lucinta Luna Dandan Jadi Pria Macho",tahun-ini
HOT,https://hot.liputan6.com/read/4200531/tinggal-di-rumah-raffi-ahmad-ini-6-potret-kamar-mama-amy,3.0,Mama Amy lebih memilih tinggal bersama anak dan cucu dibanding sendiri.,2020-03-12T20:00:29+07:00,"Tinggal di Rumah Raffi Ahmad, Ini 6 Potret Kamar Mama Amy",tahun-ini
HOT,https://hot.liputan6.com/read/4205351/7-potret-pas-foto-seleb-tanah-air-di-buku-pernikahan-curi-perhatian,3.0,Penampilan para selebriti ini terlihat berbeda dengan busana formal.,2020-03-18T17:50:18+07:00,"7 Potret Pas Foto Seleb Tanah Air di Buku Pernikahan, Curi Perhatian",tahun-ini
SHOWBIZ,https://www.liputan6.com/showbiz/read/4153343/pengakuan-mantan-asisten-sebelum-lina-jubaedah-meninggal-dunia,3.0,Lina Jubaedah berubah semenjak menikah dengan Teddy.,2020-01-11T15:00:25+07:00,Pengakuan Mantan Asisten  Sebelum Lina Jubaedah Meninggal Dunia,tahun-ini
CITIZEN6,https://www.liputan6.com/citizen6/read/4132824/deretan-potret-nyeleneh-orang-saat-jenguk-teman-di-rumah-sakit-jangan-ditiru,3.0,Jangan begini ya ketika menjenguk teman di rumah sakit.,2019-12-16T07:30:00+07:00,"Deretan Potret Nyeleneh Orang Saat Jenguk Teman di Rumah Sakit, Jangan Ditiru",tahun-ini
HOT,https://hot.liputan6.com/read/4169363/status-facebook-6-orang-kelewat-pede-ini-bikin-senyum-tipis,3.0,Ada yang berusaha pede tapi malah jatuhnya bikin ngakak.,2020-02-02T12:25:21+07:00,Status Facebook 6 Orang Kelewat Pede Ini Bikin Senyum Tipis,tahun-ini
HOT,https://hot.liputan6.com/read/4145568/perawatan-habis-rp-15-miliar-ini-6-potret-terbaru-lucinta-luna-makin-menawan,3.0,Lucinta mengaku ia sudah melakukan operasi sebanyak 20 kali.,2019-12-31T14:30:44+07:00,"Perawatan Habis Rp 1,5 Miliar, Ini 6 Potret Terbaru Lucinta Luna Makin Menawan",tahun-ini
HOT,https://hot.liputan6.com/read/4194434/jadi-single-parent-ini-6-potret-seleb-cowok-saat-mengasuh-anak,3.0,Para seleb tampan ini berhasil sukses membesarkan anak seorang diri.,2020-03-05T12:10:24+07:00,"Jadi Single Parent, Ini 6 Potret Seleb Cowok saat Mengasuh Anak",tahun-ini
HOT,https://hot.liputan6.com/read/4134240/5-fakta-rumah-mewah-nia-ramadhani-kamarnya-pakai-kunci-canggih,3.0,"Selain potretnya, kecanggihan rumah mewah Nia Ramadhani ini juga bikin banyak orang kagum.",2019-12-14T16:20:13+07:00,"5 Fakta Rumah Mewah Nia Ramadhani, Kamarnya Pakai Kunci Canggih",tahun-ini
HOT,https://hot.liputan6.com/read/4197330/7-potret-transformasi-bunga-citra-lestari-dari-kecil-hingga-jadi-penyanyi-hits,3.0,"Hampir 23 tahun berkarya, wanita berdarah Minangkabau kini menjadi salah satu seleb ternama di Indonesia.",2020-03-09T14:05:29+07:00,7 Potret Transformasi Bunga Citra Lestari dari Kecil hingga Jadi Penyanyi Hits,tahun-ini
